Date,FacilityID,ProductID,VolumeInPallet
2024-11-10,F01,P043,146
2024-11-10,F01,P044,63
2024-11-10,F01,P045,249
2024-11-10,F01,P046,28
2024-11-10,F01,P047,122
2024-11-10,F01,P048,292
2024-11-10,F01,P049,260
2024-11-10,F01,P050,120
2024-11-10,F01,P051,33
2024-11-10,F01,P052,36
2024-11-10,F01,P053,23
2024-11-10,F01,P054,201
2024-11-10,F01,P055,12
2024-11-10,F01,P056,125
2024-11-10,F01,P057,227
2024-11-10,F01,P058,28
2024-11-10,F01,P059,28
2024-11-10,F01,P060,356
2024-11-10,F01,P061,56
2024-11-10,F01,P063,199
2024-11-10,F01,P064,209
2024-11-10,F01,P065,165
2024-11-10,F01,P066,32
2024-11-10,F01,P067,53
2024-11-10,F01,P068,9
2024-11-10,F01,P069,205
2024-11-10,F01,P070,49
2024-11-10,F01,P071,62
2024-11-10,F01,P072,129
2024-11-10,F01,P073,102
2024-11-10,F01,P075,80
2024-11-10,F01,P076,285
2024-11-10,F01,P077,381
2024-11-10,F01,P079,537
2024-11-10,F01,P080,74
2024-11-10,F01,P081,57
2024-11-10,F01,P082,131
2024-11-10,F01,P083,9
2024-11-10,F01,P084,276
2024-11-10,F01,P085,181
2024-11-10,F01,P086,45
2024-11-10,F01,P087,80
2024-11-10,F01,P088,246
2024-11-10,F01,P089,57
2024-11-10,F01,P090,55
2024-11-10,F01,P092,35
2024-11-10,F01,P093,103
2024-11-10,F01,P094,22
2024-11-10,F01,P095,8
2024-11-10,F01,P096,610
2024-11-10,F01,P097,69
2024-11-10,F01,P098,98
2024-11-10,F01,P099,340
2024-11-10,F01,P100,66
2024-11-10,F02,P001,121
2024-11-10,F02,P002,27
2024-11-10,F02,P003,27
2024-11-10,F02,P005,21
2024-11-10,F02,P008,134
2024-11-10,F02,P009,85
2024-11-10,F02,P010,70
2024-11-10,F02,P012,104
2024-11-10,F02,P013,19
2024-11-10,F02,P014,50
2024-11-10,F02,P016,49
2024-11-10,F02,P018,105
2024-11-10,F02,P019,87
2024-11-10,F02,P022,50
2024-11-10,F02,P023,136
2024-11-10,F02,P024,46
2024-11-10,F02,P026,41
2024-11-10,F02,P027,37
2024-11-10,F02,P028,81
2024-11-10,F02,P029,47
2024-11-10,F02,P030,175
2024-11-10,F02,P031,78
2024-11-10,F02,P033,37
2024-11-10,F02,P034,13
2024-11-10,F02,P035,60
2024-11-10,F02,P036,28
2024-11-10,F02,P037,77
2024-11-10,F02,P038,40
2024-11-10,F02,P041,31
2024-11-10,F02,P042,180
2024-11-10,F02,P043,35
2024-11-10,F02,P044,16
2024-11-10,F02,P045,50
2024-11-10,F02,P046,42
2024-11-10,F02,P047,35
2024-11-10,F02,P048,22
2024-11-10,F02,P049,68
2024-11-10,F02,P050,50
2024-11-10,F02,P053,29
2024-11-10,F02,P054,135
2024-11-10,F02,P055,85
2024-11-10,F02,P056,51
2024-11-10,F02,P057,17
2024-11-10,F02,P058,83
2024-11-10,F02,P059,52
2024-11-10,F02,P060,137
2024-11-10,F02,P061,21
2024-11-10,F02,P063,33
2024-11-10,F02,P064,93
2024-11-10,F02,P065,65
2024-11-10,F02,P068,39
2024-11-10,F02,P069,23
2024-11-10,F02,P070,12
2024-11-10,F02,P071,64
2024-11-10,F02,P075,58
2024-11-10,F02,P076,64
2024-11-10,F02,P077,77
2024-11-10,F02,P079,68
2024-11-10,F02,P080,58
2024-11-10,F02,P081,70
2024-11-10,F02,P083,16
2024-11-10,F02,P084,127
2024-11-10,F02,P085,19
2024-11-10,F02,P086,53
2024-11-10,F02,P087,43
2024-11-10,F02,P089,116
2024-11-10,F02,P091,23
2024-11-10,F02,P092,166
2024-11-10,F02,P093,35
2024-11-10,F02,P094,22
2024-11-10,F02,P095,46
2024-11-10,F02,P096,153
2024-11-10,F02,P100,38
2024-11-10,F03,P001,59
2024-11-10,F03,P002,77
2024-11-10,F03,P003,83
2024-11-10,F03,P005,5
2024-11-10,F03,P006,60
2024-11-10,F03,P007,57
2024-11-10,F03,P008,80
2024-11-10,F03,P009,79
2024-11-10,F03,P010,16
2024-11-10,F03,P011,124
2024-11-10,F03,P012,83
2024-11-10,F03,P013,17
2024-11-10,F03,P014,13
2024-11-10,F03,P015,63
2024-11-10,F03,P016,73
2024-11-10,F03,P017,84
2024-11-10,F03,P018,74
2024-11-10,F03,P020,120
2024-11-10,F03,P021,30
2024-11-10,F03,P022,101
2024-11-10,F03,P023,44
2024-11-10,F03,P024,43
2024-11-10,F03,P025,75
2024-11-10,F03,P026,63
2024-11-10,F03,P027,103
2024-11-10,F03,P028,58
2024-11-10,F03,P029,56
2024-11-10,F03,P030,65
2024-11-10,F03,P032,181
2024-11-10,F03,P033,28
2024-11-10,F03,P034,29
2024-11-10,F03,P035,2
2024-11-10,F03,P036,227
2024-11-10,F03,P037,99
2024-11-10,F03,P038,58
2024-11-10,F03,P039,47
2024-11-10,F03,P041,86
2024-11-10,F03,P042,38
2024-11-10,F03,P043,103
2024-11-10,F03,P044,186
2024-11-10,F03,P045,87
2024-11-10,F03,P046,69
2024-11-10,F03,P047,48
2024-11-10,F03,P049,41
2024-11-10,F03,P050,254
2024-11-10,F03,P051,27
2024-11-10,F03,P052,95
2024-11-10,F03,P053,46
2024-11-10,F03,P054,116
2024-11-10,F03,P055,278
2024-11-10,F03,P056,24
2024-11-10,F03,P057,70
2024-11-10,F03,P058,266
2024-11-10,F03,P059,52
2024-11-10,F03,P060,249
2024-11-10,F03,P061,27
2024-11-10,F03,P062,100
2024-11-10,F03,P063,105
2024-11-10,F03,P064,28
2024-11-10,F03,P065,65
2024-11-10,F03,P066,53
2024-11-10,F03,P067,146
2024-11-10,F03,P068,182
2024-11-10,F03,P069,255
2024-11-10,F03,P070,175
2024-11-10,F03,P071,35
2024-11-10,F03,P072,40
2024-11-10,F03,P073,45
2024-11-10,F03,P074,70
2024-11-10,F03,P076,139
2024-11-10,F03,P077,81
2024-11-10,F03,P078,40
2024-11-10,F03,P079,144
2024-11-10,F03,P080,179
2024-11-10,F03,P081,68
2024-11-10,F03,P082,47
2024-11-10,F03,P083,55
2024-11-10,F03,P084,47
2024-11-10,F03,P085,95
2024-11-10,F03,P086,81
2024-11-10,F03,P087,41
2024-11-10,F03,P088,172
2024-11-10,F03,P089,57
2024-11-10,F03,P090,62
2024-11-10,F03,P091,155
2024-11-10,F03,P092,164
2024-11-10,F03,P093,131
2024-11-10,F03,P094,125
2024-11-10,F03,P095,223
2024-11-10,F03,P096,37
2024-11-10,F03,P097,174
2024-11-10,F03,P098,120
2024-11-10,F03,P099,52
2024-11-10,F03,P100,31
2024-11-10,F04,P001,28
2024-11-10,F04,P002,875
2024-11-10,F04,P003,566
2024-11-10,F04,P004,70
2024-11-10,F04,P005,193
2024-11-10,F04,P006,640
2024-11-10,F04,P007,312
2024-11-10,F04,P008,2203
2024-11-10,F04,P009,620
2024-11-10,F04,P010,71
2024-11-10,F04,P012,208
2024-11-10,F04,P013,1345
2024-11-10,F04,P014,206
2024-11-10,F04,P015,223
2024-11-10,F04,P016,37
2024-11-10,F04,P018,275
2024-11-10,F04,P019,361
2024-11-10,F04,P020,107
2024-11-10,F04,P021,108
2024-11-10,F04,P022,326
2024-11-10,F04,P023,493
2024-11-10,F04,P024,284
2024-11-10,F04,P025,410
2024-11-10,F04,P026,336
2024-11-10,F04,P027,98
2024-11-10,F04,P028,299
2024-11-10,F04,P029,1390
2024-11-10,F04,P030,581
2024-11-10,F04,P031,86
2024-11-10,F04,P032,60
2024-11-10,F04,P033,271
2024-11-10,F04,P034,54
2024-11-10,F04,P035,801
2024-11-10,F04,P036,104
2024-11-10,F04,P037,121
2024-11-10,F04,P038,439
2024-11-10,F04,P039,591
2024-11-10,F04,P040,1511
2024-11-10,F04,P042,746
2024-11-10,F04,P043,553
2024-11-10,F04,P044,382
2024-11-10,F04,P045,294
2024-11-10,F04,P046,100
2024-11-10,F04,P047,226
2024-11-10,F04,P048,373
2024-11-10,F04,P049,461
2024-11-10,F04,P050,567
2024-11-10,F04,P051,166
2024-11-10,F04,P052,651
2024-11-10,F04,P053,536
2024-11-10,F04,P054,89
2024-11-10,F04,P055,1478
2024-11-10,F04,P056,1023
2024-11-10,F04,P057,274
2024-11-10,F04,P058,163
2024-11-10,F04,P059,47
2024-11-10,F04,P061,397
2024-11-10,F04,P062,836
2024-11-10,F04,P063,873
2024-11-10,F04,P064,45
2024-11-10,F04,P065,85
2024-11-10,F04,P067,199
2024-11-10,F04,P070,248
2024-11-10,F04,P071,468
2024-11-10,F04,P072,109
2024-11-10,F04,P073,610
2024-11-10,F04,P074,223
2024-11-10,F04,P075,56
2024-11-10,F04,P077,90
2024-11-10,F04,P079,287
2024-11-10,F04,P081,89
2024-11-10,F04,P082,150
2024-11-10,F04,P084,92
2024-11-10,F04,P085,813
2024-11-10,F04,P086,371
2024-11-10,F04,P087,330
2024-11-10,F04,P091,213
2024-11-10,F04,P092,206
2024-11-10,F04,P093,34
2024-11-10,F04,P094,362
2024-11-10,F04,P095,313
2024-11-10,F04,P096,74
2024-11-10,F04,P097,139
2024-11-10,F04,P098,136
2024-11-10,F04,P099,1220
2024-11-10,F05,P003,109
2024-11-10,F05,P005,568
2024-11-10,F05,P007,1659
2024-11-10,F05,P008,577
2024-11-10,F05,P009,908
2024-11-10,F05,P010,1853
2024-11-10,F05,P011,3868
2024-11-10,F05,P012,3057
2024-11-10,F05,P014,586
2024-11-10,F05,P015,1661
2024-11-10,F05,P020,320
2024-11-10,F05,P021,2012
2024-11-10,F05,P025,246
2024-11-10,F05,P028,32
2024-11-10,F05,P030,439
2024-11-10,F05,P034,302
2024-11-10,F05,P035,832
2024-11-10,F05,P038,769
2024-11-10,F05,P039,507
2024-11-10,F05,P042,1625
2024-11-10,F05,P043,346
2024-11-10,F05,P044,257
2024-11-10,F05,P045,1975
2024-11-10,F05,P046,57
2024-11-10,F05,P047,308
2024-11-10,F05,P048,381
2024-11-10,F05,P050,440
2024-11-10,F05,P051,991
2024-11-10,F05,P056,1542
2024-11-10,F05,P057,3342
2024-11-10,F05,P059,223
2024-11-10,F05,P061,846
2024-11-10,F05,P065,404
2024-11-10,F05,P069,448
2024-11-10,F05,P070,883
2024-11-10,F05,P071,243
2024-11-10,F05,P076,1407
2024-11-10,F05,P079,817
2024-11-10,F05,P080,590
2024-11-10,F05,P081,715
2024-11-10,F05,P083,708
2024-11-10,F05,P087,294
2024-11-10,F05,P088,121
2024-11-10,F05,P089,667
2024-11-10,F05,P090,342
2024-11-10,F05,P091,539
2024-11-10,F05,P092,1658
2024-11-10,F05,P093,807
2024-11-10,F05,P094,324
2024-11-10,F05,P096,188
2024-11-10,F05,P097,189
2024-11-10,F05,P099,53
2024-11-10,F06,P001,627
2024-11-10,F06,P004,1415
2024-11-10,F06,P005,562
2024-11-10,F06,P006,153
2024-11-10,F06,P007,60
2024-11-10,F06,P008,258
2024-11-10,F06,P009,996
2024-11-10,F06,P010,800
2024-11-10,F06,P012,999
2024-11-10,F06,P013,762
2024-11-10,F06,P014,1304
2024-11-10,F06,P016,1274
2024-11-10,F06,P017,279
2024-11-10,F06,P018,363
2024-11-10,F06,P019,1130
2024-11-10,F06,P020,571
2024-11-10,F06,P022,117
2024-11-10,F06,P023,354
2024-11-10,F06,P024,726
2024-11-10,F06,P025,347
2024-11-10,F06,P027,71
2024-11-10,F06,P028,222
2024-11-10,F06,P029,376
2024-11-10,F06,P030,1290
2024-11-10,F06,P031,123
2024-11-10,F06,P032,19
2024-11-10,F06,P033,289
2024-11-10,F06,P034,748
2024-11-10,F06,P035,727
2024-11-10,F06,P036,1676
2024-11-10,F06,P037,17
2024-11-10,F06,P038,825
2024-11-10,F06,P039,712
2024-11-10,F06,P040,597
2024-11-10,F06,P041,82
2024-11-10,F06,P042,851
2024-11-10,F06,P043,866
2024-11-10,F06,P044,476
2024-11-10,F06,P045,453
2024-11-10,F06,P046,244
2024-11-10,F06,P047,275
2024-11-10,F06,P048,1716
2024-11-10,F06,P049,1219
2024-11-10,F06,P050,2339
2024-11-10,F06,P051,639
2024-11-10,F06,P052,186
2024-11-10,F06,P053,21
2024-11-10,F06,P055,144
2024-11-10,F06,P056,408
2024-11-10,F06,P057,68
2024-11-10,F06,P058,182
2024-11-10,F06,P059,674
2024-11-10,F06,P061,330
2024-11-10,F06,P062,1335
2024-11-10,F06,P063,333
2024-11-10,F06,P064,41
2024-11-10,F06,P065,163
2024-11-10,F06,P066,217
2024-11-10,F06,P067,34
2024-11-10,F06,P068,736
2024-11-10,F06,P069,131
2024-11-10,F06,P071,47
2024-11-10,F06,P072,118
2024-11-10,F06,P073,235
2024-11-10,F06,P074,338
2024-11-10,F06,P075,275
2024-11-10,F06,P076,1286
2024-11-10,F06,P077,220
2024-11-10,F06,P078,1091
2024-11-10,F06,P079,209
2024-11-10,F06,P080,360
2024-11-10,F06,P081,169
2024-11-10,F06,P082,192
2024-11-10,F06,P083,36
2024-11-10,F06,P085,157
2024-11-10,F06,P086,93
2024-11-10,F06,P087,352
2024-11-10,F06,P088,1413
2024-11-10,F06,P089,174
2024-11-10,F06,P090,509
2024-11-10,F06,P091,229
2024-11-10,F06,P092,76
2024-11-10,F06,P093,48
2024-11-10,F06,P094,1295
2024-11-10,F06,P095,983
2024-11-10,F06,P096,53
2024-11-10,F06,P098,403
2024-11-10,F06,P099,443
2024-11-10,F06,P100,661
2024-11-17,F01,P001,275
2024-11-17,F01,P002,218
2024-11-17,F01,P004,87
2024-11-17,F01,P005,238
2024-11-17,F01,P006,436
2024-11-17,F01,P007,69
2024-11-17,F01,P008,199
2024-11-17,F01,P009,249
2024-11-17,F01,P010,158
2024-11-17,F01,P011,261
2024-11-17,F01,P012,85
2024-11-17,F01,P013,104
2024-11-17,F01,P014,616
2024-11-17,F01,P016,150
2024-11-17,F01,P017,61
2024-11-17,F01,P018,27
2024-11-17,F01,P019,310
2024-11-17,F01,P020,38
2024-11-17,F01,P021,64
2024-11-17,F01,P022,71
2024-11-17,F01,P023,144
2024-11-17,F01,P024,116
2024-11-17,F01,P026,53
2024-11-17,F01,P027,308
2024-11-17,F01,P028,302
2024-11-17,F01,P029,21
2024-11-17,F01,P030,469
2024-11-17,F01,P031,86
2024-11-17,F01,P032,506
2024-11-17,F01,P033,133
2024-11-17,F01,P034,42
2024-11-17,F01,P035,197
2024-11-17,F01,P036,620
2024-11-17,F01,P037,598
2024-11-17,F01,P038,41
2024-11-17,F01,P039,45
2024-11-17,F01,P040,60
2024-11-17,F01,P041,65
2024-11-17,F01,P042,73
2024-11-17,F01,P044,163
2024-11-17,F01,P045,5
2024-11-17,F01,P046,734
2024-11-17,F01,P047,136
2024-11-17,F01,P048,115
2024-11-17,F01,P049,31
2024-11-17,F01,P050,75
2024-11-17,F01,P051,173
2024-11-17,F01,P052,5
2024-11-17,F01,P053,126
2024-11-17,F01,P055,48
2024-11-17,F01,P056,168
2024-11-17,F01,P057,163
2024-11-17,F01,P058,75
2024-11-17,F01,P059,77
2024-11-17,F01,P060,148
2024-11-17,F01,P061,34
2024-11-17,F01,P062,281
2024-11-17,F01,P063,930
2024-11-17,F01,P064,55
2024-11-17,F01,P065,137
2024-11-17,F01,P066,91
2024-11-17,F01,P067,79
2024-11-17,F01,P068,367
2024-11-17,F01,P069,113
2024-11-17,F01,P070,15
2024-11-17,F01,P071,322
2024-11-17,F01,P072,810
2024-11-17,F01,P073,255
2024-11-17,F01,P074,19
2024-11-17,F01,P075,30
2024-11-17,F01,P076,38
2024-11-17,F01,P077,108
2024-11-17,F01,P078,36
2024-11-17,F01,P079,167
2024-11-17,F01,P081,110
2024-11-17,F01,P082,273
2024-11-17,F01,P083,61
2024-11-17,F01,P084,26
2024-11-17,F01,P085,73
2024-11-17,F01,P086,32
2024-11-17,F01,P087,352
2024-11-17,F01,P088,186
2024-11-17,F01,P089,56
2024-11-17,F01,P090,107
2024-11-17,F01,P091,294
2024-11-17,F01,P092,121
2024-11-17,F01,P093,35
2024-11-17,F01,P094,16
2024-11-17,F01,P095,359
2024-11-17,F01,P096,356
2024-11-17,F01,P097,688
2024-11-17,F01,P098,87
2024-11-17,F01,P099,12
2024-11-17,F01,P100,104
2024-11-17,F02,P001,36
2024-11-17,F02,P002,44
2024-11-17,F02,P003,12
2024-11-17,F02,P004,52
2024-11-17,F02,P005,59
2024-11-17,F02,P008,41
2024-11-17,F02,P009,241
2024-11-17,F02,P010,27
2024-11-17,F02,P012,28
2024-11-17,F02,P013,30
2024-11-17,F02,P014,101
2024-11-17,F02,P015,15
2024-11-17,F02,P016,77
2024-11-17,F02,P017,51
2024-11-17,F02,P018,88
2024-11-17,F02,P019,15
2024-11-17,F02,P021,91
2024-11-17,F02,P022,32
2024-11-17,F02,P023,21
2024-11-17,F02,P024,22
2024-11-17,F02,P026,118
2024-11-17,F02,P027,60
2024-11-17,F02,P028,39
2024-11-17,F02,P029,103
2024-11-17,F02,P030,53
2024-11-17,F02,P031,20
2024-11-17,F02,P033,4
2024-11-17,F02,P034,56
2024-11-17,F02,P035,29
2024-11-17,F02,P036,94
2024-11-17,F02,P037,43
2024-11-17,F02,P038,32
2024-11-17,F02,P039,13
2024-11-17,F02,P040,21
2024-11-17,F02,P041,6
2024-11-17,F02,P042,23
2024-11-17,F02,P043,50
2024-11-17,F02,P044,28
2024-11-17,F02,P046,181
2024-11-17,F02,P047,54
2024-11-17,F02,P048,11
2024-11-17,F02,P049,82
2024-11-17,F02,P050,20
2024-11-17,F02,P051,34
2024-11-17,F02,P053,30
2024-11-17,F02,P054,16
2024-11-17,F02,P055,11
2024-11-17,F02,P056,121
2024-11-17,F02,P057,27
2024-11-17,F02,P058,124
2024-11-17,F02,P059,89
2024-11-17,F02,P060,27
2024-11-17,F02,P061,60
2024-11-17,F02,P062,33
2024-11-17,F02,P063,37
2024-11-17,F02,P064,22
2024-11-17,F02,P065,27
2024-11-17,F02,P068,9
2024-11-17,F02,P069,76
2024-11-17,F02,P070,29
2024-11-17,F02,P071,96
2024-11-17,F02,P072,50
2024-11-17,F02,P075,21
2024-11-17,F02,P076,14
2024-11-17,F02,P077,28
2024-11-17,F02,P079,27
2024-11-17,F02,P080,17
2024-11-17,F02,P081,23
2024-11-17,F02,P082,48
2024-11-17,F02,P085,67
2024-11-17,F02,P087,90
2024-11-17,F02,P089,61
2024-11-17,F02,P091,19
2024-11-17,F02,P092,9
2024-11-17,F02,P094,12
2024-11-17,F02,P095,66
2024-11-17,F02,P097,19
2024-11-17,F02,P098,8
2024-11-17,F02,P100,113
2024-11-17,F03,P001,44
2024-11-17,F03,P002,188
2024-11-17,F03,P003,71
2024-11-17,F03,P006,161
2024-11-17,F03,P007,29
2024-11-17,F03,P008,209
2024-11-17,F03,P009,456
2024-11-17,F03,P010,158
2024-11-17,F03,P011,32
2024-11-17,F03,P012,16
2024-11-17,F03,P013,86
2024-11-17,F03,P014,28
2024-11-17,F03,P015,117
2024-11-17,F03,P016,34
2024-11-17,F03,P017,13
2024-11-17,F03,P018,214
2024-11-17,F03,P019,80
2024-11-17,F03,P020,210
2024-11-17,F03,P021,210
2024-11-17,F03,P022,146
2024-11-17,F03,P023,106
2024-11-17,F03,P024,44
2024-11-17,F03,P025,42
2024-11-17,F03,P026,39
2024-11-17,F03,P027,128
2024-11-17,F03,P028,127
2024-11-17,F03,P029,63
2024-11-17,F03,P030,152
2024-11-17,F03,P032,64
2024-11-17,F03,P033,16
2024-11-17,F03,P034,168
2024-11-17,F03,P035,52
2024-11-17,F03,P036,28
2024-11-17,F03,P037,38
2024-11-17,F03,P038,63
2024-11-17,F03,P039,280
2024-11-17,F03,P040,116
2024-11-17,F03,P041,19
2024-11-17,F03,P042,282
2024-11-17,F03,P043,21
2024-11-17,F03,P044,112
2024-11-17,F03,P045,42
2024-11-17,F03,P048,41
2024-11-17,F03,P049,27
2024-11-17,F03,P050,301
2024-11-17,F03,P051,178
2024-11-17,F03,P052,34
2024-11-17,F03,P053,88
2024-11-17,F03,P054,96
2024-11-17,F03,P055,24
2024-11-17,F03,P056,59
2024-11-17,F03,P057,122
2024-11-17,F03,P058,19
2024-11-17,F03,P059,150
2024-11-17,F03,P060,56
2024-11-17,F03,P061,99
2024-11-17,F03,P062,102
2024-11-17,F03,P063,31
2024-11-17,F03,P064,111
2024-11-17,F03,P065,108
2024-11-17,F03,P066,77
2024-11-17,F03,P067,55
2024-11-17,F03,P068,31
2024-11-17,F03,P069,137
2024-11-17,F03,P070,32
2024-11-17,F03,P071,35
2024-11-17,F03,P072,129
2024-11-17,F03,P073,33
2024-11-17,F03,P074,278
2024-11-17,F03,P076,45
2024-11-17,F03,P077,87
2024-11-17,F03,P078,13
2024-11-17,F03,P079,62
2024-11-17,F03,P080,99
2024-11-17,F03,P081,62
2024-11-17,F03,P082,107
2024-11-17,F03,P083,34
2024-11-17,F03,P084,130
2024-11-17,F03,P085,65
2024-11-17,F03,P086,48
2024-11-17,F03,P087,95
2024-11-17,F03,P088,149
2024-11-17,F03,P089,213
2024-11-17,F03,P090,131
2024-11-17,F03,P091,83
2024-11-17,F03,P092,137
2024-11-17,F03,P093,108
2024-11-17,F03,P094,63
2024-11-17,F03,P095,68
2024-11-17,F03,P096,68
2024-11-17,F03,P097,234
2024-11-17,F03,P098,138
2024-11-17,F03,P099,52
2024-11-17,F03,P100,84
2024-11-17,F04,P001,18
2024-11-17,F04,P002,263
2024-11-17,F04,P003,103
2024-11-17,F04,P004,268
2024-11-17,F04,P005,278
2024-11-17,F04,P006,332
2024-11-17,F04,P007,455
2024-11-17,F04,P008,291
2024-11-17,F04,P009,55
2024-11-17,F04,P010,177
2024-11-17,F04,P011,306
2024-11-17,F04,P012,550
2024-11-17,F04,P013,77
2024-11-17,F04,P014,164
2024-11-17,F04,P015,1321
2024-11-17,F04,P016,121
2024-11-17,F04,P018,1074
2024-11-17,F04,P019,487
2024-11-17,F04,P020,481
2024-11-17,F04,P021,869
2024-11-17,F04,P022,245
2024-11-17,F04,P023,162
2024-11-17,F04,P024,365
2024-11-17,F04,P026,114
2024-11-17,F04,P027,35
2024-11-17,F04,P028,356
2024-11-17,F04,P029,199
2024-11-17,F04,P030,72
2024-11-17,F04,P031,158
2024-11-17,F04,P032,129
2024-11-17,F04,P033,649
2024-11-17,F04,P034,611
2024-11-17,F04,P035,705
2024-11-17,F04,P036,230
2024-11-17,F04,P037,642
2024-11-17,F04,P038,471
2024-11-17,F04,P040,112
2024-11-17,F04,P041,225
2024-11-17,F04,P042,141
2024-11-17,F04,P043,608
2024-11-17,F04,P044,112
2024-11-17,F04,P045,452
2024-11-17,F04,P046,544
2024-11-17,F04,P047,816
2024-11-17,F04,P048,453
2024-11-17,F04,P049,354
2024-11-17,F04,P050,530
2024-11-17,F04,P051,119
2024-11-17,F04,P052,143
2024-11-17,F04,P053,1323
2024-11-17,F04,P054,48
2024-11-17,F04,P055,143
2024-11-17,F04,P056,83
2024-11-17,F04,P057,497
2024-11-17,F04,P058,566
2024-11-17,F04,P059,396
2024-11-17,F04,P060,291
2024-11-17,F04,P061,167
2024-11-17,F04,P062,178
2024-11-17,F04,P063,119
2024-11-17,F04,P064,56
2024-11-17,F04,P065,345
2024-11-17,F04,P066,336
2024-11-17,F04,P068,28
2024-11-17,F04,P069,182
2024-11-17,F04,P071,2668
2024-11-17,F04,P072,271
2024-11-17,F04,P073,69
2024-11-17,F04,P074,1271
2024-11-17,F04,P075,191
2024-11-17,F04,P076,604
2024-11-17,F04,P077,205
2024-11-17,F04,P079,2223
2024-11-17,F04,P080,302
2024-11-17,F04,P081,476
2024-11-17,F04,P082,1320
2024-11-17,F04,P084,160
2024-11-17,F04,P085,313
2024-11-17,F04,P087,59
2024-11-17,F04,P088,470
2024-11-17,F04,P091,756
2024-11-17,F04,P092,208
2024-11-17,F04,P093,286
2024-11-17,F04,P094,194
2024-11-17,F04,P095,276
2024-11-17,F04,P096,335
2024-11-17,F04,P097,158
2024-11-17,F04,P098,45
2024-11-17,F04,P099,89
2024-11-17,F05,P003,98
2024-11-17,F05,P007,613
2024-11-17,F05,P008,1247
2024-11-17,F05,P009,377
2024-11-17,F05,P011,123
2024-11-17,F05,P012,498
2024-11-17,F05,P015,1435
2024-11-17,F05,P017,490
2024-11-17,F05,P018,203
2024-11-17,F05,P019,1325
2024-11-17,F05,P020,811
2024-11-17,F05,P022,1277
2024-11-17,F05,P023,549
2024-11-17,F05,P024,323
2024-11-17,F05,P028,835
2024-11-17,F05,P030,744
2024-11-17,F05,P032,344
2024-11-17,F05,P035,59
2024-11-17,F05,P037,348
2024-11-17,F05,P039,2909
2024-11-17,F05,P042,141
2024-11-17,F05,P044,322
2024-11-17,F05,P045,1705
2024-11-17,F05,P046,366
2024-11-17,F05,P047,4215
2024-11-17,F05,P048,1251
2024-11-17,F05,P050,125
2024-11-17,F05,P051,513
2024-11-17,F05,P052,1139
2024-11-17,F05,P056,216
2024-11-17,F05,P059,570
2024-11-17,F05,P061,114
2024-11-17,F05,P062,1224
2024-11-17,F05,P063,914
2024-11-17,F05,P067,1899
2024-11-17,F05,P069,57
2024-11-17,F05,P070,301
2024-11-17,F05,P071,686
2024-11-17,F05,P073,624
2024-11-17,F05,P076,75
2024-11-17,F05,P079,340
2024-11-17,F05,P080,32
2024-11-17,F05,P081,446
2024-11-17,F05,P083,888
2024-11-17,F05,P084,217
2024-11-17,F05,P085,828
2024-11-17,F05,P086,1422
2024-11-17,F05,P087,1313
2024-11-17,F05,P088,2024
2024-11-17,F05,P089,2088
2024-11-17,F05,P091,523
2024-11-17,F05,P092,364
2024-11-17,F05,P093,1862
2024-11-17,F05,P095,11
2024-11-17,F05,P096,800
2024-11-17,F05,P099,188
2024-11-17,F06,P005,729
2024-11-17,F06,P006,226
2024-11-17,F06,P007,32
2024-11-17,F06,P008,12
2024-11-17,F06,P009,24
2024-11-17,F06,P010,12
2024-11-17,F06,P011,215
2024-11-17,F06,P012,51
2024-11-17,F06,P013,374
2024-11-17,F06,P014,177
2024-11-17,F06,P015,20
2024-11-17,F06,P016,289
2024-11-17,F06,P017,61
2024-11-17,F06,P018,406
2024-11-17,F06,P020,152
2024-11-17,F06,P021,100
2024-11-17,F06,P022,155
2024-11-17,F06,P023,33
2024-11-17,F06,P024,348
2024-11-17,F06,P026,760
2024-11-17,F06,P027,330
2024-11-17,F06,P028,227
2024-11-17,F06,P029,59
2024-11-17,F06,P030,101
2024-11-17,F06,P031,98
2024-11-17,F06,P032,286
2024-11-17,F06,P033,1006
2024-11-17,F06,P034,141
2024-11-17,F06,P036,80
2024-11-17,F06,P037,538
2024-11-17,F06,P038,457
2024-11-17,F06,P039,23
2024-11-17,F06,P040,257
2024-11-17,F06,P041,223
2024-11-17,F06,P042,1021
2024-11-17,F06,P043,176
2024-11-17,F06,P044,948
2024-11-17,F06,P045,89
2024-11-17,F06,P046,261
2024-11-17,F06,P047,245
2024-11-17,F06,P048,300
2024-11-17,F06,P049,91
2024-11-17,F06,P050,332
2024-11-17,F06,P051,793
2024-11-17,F06,P052,102
2024-11-17,F06,P053,1029
2024-11-17,F06,P054,440
2024-11-17,F06,P055,187
2024-11-17,F06,P057,254
2024-11-17,F06,P058,362
2024-11-17,F06,P059,240
2024-11-17,F06,P060,654
2024-11-17,F06,P061,70
2024-11-17,F06,P062,71
2024-11-17,F06,P063,287
2024-11-17,F06,P064,150
2024-11-17,F06,P065,290
2024-11-17,F06,P066,251
2024-11-17,F06,P067,586
2024-11-17,F06,P068,705
2024-11-17,F06,P069,104
2024-11-17,F06,P070,157
2024-11-17,F06,P071,118
2024-11-17,F06,P072,96
2024-11-17,F06,P073,279
2024-11-17,F06,P074,190
2024-11-17,F06,P075,131
2024-11-17,F06,P076,318
